policyNo,certNo,customerId
LE58,02464312,4022072
LE58,02464371,7776646
LE58,02464578,9944540
LE58,02464586,4804595
LE58,02464651,308225
LE58,02464806,9953378
LE58,02465029,3571454
LE58,02465285,2512017
LE58,02465980,6704991
LE58,02466294,4258497
LE58,02466523,3245463
LE58,02466616,9283527
LE58,02466639,8914623
LE58,02466977,3378877
LE58,02467467,326345
LE58,02467640,2710198
LE58,02467731,4645761
LE58,02467782,4725078
LE58,02468368,9274072
LE58,02468394,9359225
LE58,02468397,3466122
LE58,02468425,6821312
LE58,02468749,9108916
LE58,02469200,9811864
LE58,02469634,8476408
LE58,02469651,4917165
LE58,02469698,7584510
LE58,02470043,3724735
LE58,02470309,8703223
LE58,02470421,5282259
LE58,02470639,6590575
LE58,02470692,3849697
LE58,02470766,8687837
LE58,02471298,2745902
LE58,02471300,9078124
LE58,02471628,7021334
LE58,02471927,9864245
LE58,02472003,4213042
LE58,02472249,8798296
LE58,02472259,48991
LE58,02472338,6033828
LE58,02472452,5459762
LE58,02472657,3735127
LE58,02472693,9367159
LE58,02472767,3535076
LE58,02472783,9755774
LE58,02472838,1833376
LE58,02473085,2562882
LE58,02473271,3965024
LE58,02473318,108455
LE58,02473393,8687837
LE58,02474164,1278135
LE58,02474354,7685923
LE58,02474717,670050
LE58,02475083,9822499
LE58,02475130,9303295
LE58,02475173,8641439
LE58,02475293,2777477
LE58,02475350,3990050
LE58,02475362,10431666
LE58,02475448,365818
LE58,02476252,10364948
LE58,02476490,9897653
LE58,02476643,9798986
LE58,02476747,9395763
LE58,02477054,6807944
LE58,02477099,9009950
LE58,02477728,3624276
LE58,02477759,125735
LE58,02477926,3913642
LE58,02478182,2004831
LE58,02478870,5401772
LE58,02478928,9025642
LE58,02478963,3805646
LE58,02479263,3877615
LE58,02479351,2687702
LE58,02479855,2710198
LE58,02479886,8806576
LE58,02479978,7715786
LE58,02480056,5376277
LE58,02480107,10422748
LE58,02480389,3225194
LE58,02480495,9089504
LE58,02480518,3291937
LE58,02480569,8374082
LE58,02480649,3319982
LE58,02480892,6803457
LE58,02481323,8034140
LE58,02481648,193186
LE58,02481736,8715173
LE58,02481785,8264396
LE58,02482245,1254837
LE58,02482250,10333118
LE58,02482273,3068507
LE58,02482309,8729984
LE58,02482392,4161242
LE58,02482620,194348
LE58,02482657,9840236
LE58,02482682,8030165
LE58,02482731,7190317
LE58,02482771,9252731
LE58,02482814,9847206
LE58,02482917,8804831
LE58,02483512,312488
LE58,02483579,3910566
LE58,02483769,3635841
LE58,02483814,3392355
LE58,02484116,9301371
LE58,02484348,9175812
LE58,02485029,10290173
LE58,02485584,6383869
LE58,02485699,4217684
LE58,02485832,4193302
LE58,02485953,9928322
LE58,02486043,9716539
LE58,02486124,3299543
LE58,02486626,8112882
LE58,02486755,3533139
LE58,02486793,3998173
LE58,02486794,3998173
LE58,02486795,3998173
LE58,02486859,2360554
LE58,02487468,4960465
LE58,02487699,6695644
LE58,02487772,4339505
LE58,02488175,3303004
LE58,02488306,3247271
LE58,02488380,1559542
LE58,02488857,4519517
LE58,02489137,9499629
LE58,02489612,1734416
LE58,02489642,9158961
LE58,02489698,3204784
LE58,02490223,272842
LE58,02490260,4738716
LE58,02490417,2330907
LE58,02490509,520670
LE58,02491120,9292560
LE58,02491761,9876236
LE58,02492204,9092754
LE58,02492317,8697673
LE58,02492472,78143
LE58,02492505,293146
LE58,02492602,8671682
LE58,02492698,8563635
LE58,02492906,3629380
LE58,02493223,975736
LE58,02493272,9084561
LE58,02493482,8619217
LE58,02493584,8368377
LE58,02493712,7131377
LE58,02494229,6957545
LE58,02494326,6208990
LE58,02494347,4919956
LE58,02494361,4283380
LE58,02494451,9320823
LE58,02494507,3990612
LE58,02494942,3954439
LE58,02495217,8493037
LE58,02495473,4607791
LE58,02495613,3407505
LE58,02495734,9830689
LE58,02495804,4386057
LE58,02495860,4923801
LE58,02495894,3769395
LE58,02496036,3966974
LE58,02496417,9413421
LE58,02496671,10401905
LE58,02496994,5124405
LE58,02497093,9295892
LE58,02497261,9294678
LE58,02497316,7201866
LE58,02497382,2705241
LE58,02497451,10166782
LE58,02497584,9379414
LE58,02497718,2572971
LE58,02497904,6381702
LE58,02497927,265629
LE58,02498281,4138644
LE58,02498293,9882153
LE58,02498498,1889325
LE58,02498514,9277398
LE58,02498628,5059856
LE58,02498630,10287403
LE58,02498808,7963744
LE58,02498895,9418476
LE58,02498966,3091214
LE58,02499088,563974
LE58,02499114,3381367
LE58,02499235,3204784
LE58,02500588,3973164
LE58,02500730,10037717
LE58,02501007,9928191
LE58,02501175,8881819
LE58,02501419,3802173
LE58,02502044,6789370
LE58,02502401,113313
LE58,02502595,9771327
LE58,02502600,3564097
LE58,02502639,9807234
LE58,02502668,10460784
LE58,02502669,10460784
LE58,02502707,378458
LE58,02502853,8409342
LE58,02503009,9843215
LE58,02503116,4242911
LE58,02503739,1049804
LE58,02504102,9637579
LE58,02504351,4804254
LE58,02504411,8967562
LE58,02504582,3966951
LE58,02504600,9238834
LE58,02504815,1367095
LE58,02504852,9253471
LE58,02504973,3329613
LE58,02504991,3607436
LE58,02505192,9267979
LE58,02506262,4712116
LE58,02506340,8330133
LE58,02506477,8975818
LE58,02506589,3711406
LE58,02506732,3870794
LE58,02507162,9834671
LE58,02507329,9375351
LE58,02507336,3690302
LE58,02507534,7442099
LE58,02507696,3404441
LE58,02507739,3613006
LE58,02507764,5996270
LE58,02507830,5452759
LE58,02507892,10459055
LE58,02508076,10103187
LE58,02508094,3437274
LE58,02508190,6094645
LE58,02508340,10420794
LE58,02508405,9831974
LE58,02508512,8838433
LE58,02508874,3264880
LE58,02509120,8927336
LE58,02509184,8270744
LE58,02509680,9797869
LE58,02509917,8745315
LE58,02510097,8843083
LE58,02510327,6890863
LE58,02510349,8302171
LE58,02510364,8709795
LE58,02510560,3777541
LE58,02510658,7886521
LE58,02510738,2614871
LE58,02511295,9936197
LE58,02511543,8630456
LE58,02511758,6929414
LE58,02511857,4031406
LE58,02511991,9241006
LE58,02512053,8418852
LE58,02512155,886471
LE58,02512216,9431172
LE58,02512914,8370496
LE58,02513175,9428798
LE58,02513222,10009776
LE58,02513337,8333153
LE58,02513579,8922639
LE58,02513595,3691301
LE58,02513846,10237166
LE58,02514082,5818118
LE58,02514103,3851870
LE58,02514209,2314782
LE58,02514426,5921171
LE58,02514888,4183486
LE58,02515307,3952660
LE58,02515530,9894631
LE58,02515630,4785693
LE58,02515685,4681102
LE58,02515751,10381125
LE58,02515956,9706552
LE58,02516025,7008344
LE58,02516163,9466093
LE58,02516331,2250424
LE58,02516537,3635841
LE58,02516754,9972659
LE58,02516765,9367159
LE58,02516792,9361205
LE58,02516887,3721968
LE58,02517264,3873302
LE58,02517426,130905
LE58,02517467,324292
LE58,02518025,2712950
LE58,02518054,9145845
LE58,02518184,9231072
LE58,02518212,8374333
LE58,02518376,3789905
LE58,02518717,9884952
LE58,02518809,3685664
LE58,02519108,9440894
LE58,02519276,9987280
LE58,02519281,10058531
LE58,02519524,8405923
LE58,02519661,7839333
LE58,02519846,4134145
LE58,02520138,4314993
LE58,02520589,6899682
LE58,02521054,851211
LE58,02521179,9785742
LE58,02521268,3464559
LE58,02521551,7003372
LE58,02522075,3522242
LE58,02522412,3339324
LE58,02522698,9854733
LE58,02523454,8671156
LE58,02523803,7422312
LE58,02524132,9159559
LE58,02524151,8933837
LE58,02524401,9948128
LE58,02524642,9758684
LE58,02524744,9391070
LE58,02524761,1714119
LE58,02524891,165693
LE58,02525439,8923708
LE58,02525849,9948128
LE58,02525946,5657745
LE58,02526157,9805128
LE58,02526161,8659727
LE58,02526462,3783432
LE58,02526665,2735142
LE58,02528002,1990871
LE58,02528196,4402057
LE58,02528332,4811356
LE58,02528337,2656374
LE58,02528497,6104114
LE58,02528766,7962335
LE58,02528816,2155056
LE58,02528818,2504994
LE58,02528819,1278135
LE58,02528827,7908835
LE58,02529301,8529574
LE58,02529531,9107413
LE58,02529538,3827891
LE58,02529597,9105842
LE58,02529810,9276267
LE58,02529915,3414637
LE58,02530246,7046091
LE58,02530247,3619768
LE58,02530610,5102735
LE58,02530845,9151374
LE58,02531047,3932457
LE58,02531084,3264249
LE58,02531380,8940057
LE58,02531457,8134590
LE58,02531615,3061138
LE58,02532274,8936350
LE58,02532453,7470599
LE58,02532492,2804131
LE58,02532508,4333181
LE58,02532767,7120327
LE58,02532859,7951851
LE58,02533262,8740634
LE58,02533263,8740634
LE58,02533763,8985698
LE58,02533913,4022514
LE58,02534154,9920226
LE58,02534164,5066033
LE58,02534341,6919096
LE58,02534843,9897653
LE58,02535448,8393551
LE58,02535475,3058357
LE58,02535550,9186349
LE58,02535559,4981902
LE58,02535764,5098822
LE58,02535823,4003303
LE58,02535866,3019515
LE58,02535956,9705682
LE58,02536285,4449262
LE58,02536511,3738610
LE58,02536552,182868
LE58,02536867,7764027
LE58,02536871,10048209
LE58,02536952,8756126
LE58,02537060,9917390
LE58,02537061,3998173
LE58,02537150,4013928
LE58,02537382,8505698
LE58,02537582,4332425
LE58,02537863,4679148
LE58,02537940,345686
LE58,02538499,7988614
LE58,02538979,8342495
LE58,02539112,9779561
LE58,02539153,3871396
LE58,02540018,8831033
LE58,02540060,3727050
LE58,02540250,3842505
LE58,02540351,8640337
LE58,02540352,4347018
LE58,02540443,8970301
LE58,02540479,3869156
LE58,02540521,6117179
LE58,02540938,7494875
LE58,02541516,8604799
LE58,02541632,3639631
LE58,02541745,3909230
LE58,02541963,8604995
LE58,02542020,7973089
LE58,02542396,9106231
LE58,02542606,9507513
LE58,02542675,8875242
LE58,02542741,7764634
LE58,02543306,3954636
LE58,02543709,653379
LE58,02544148,9315979
LE58,02544190,3724719
LE58,02544328,9124911
LE58,02544420,9681515
LE58,02544486,4742179
LE58,02544737,8744834
LE58,02544819,2613304
LE58,02544909,9779553
LE58,02545334,9850200
LE58,02545485,4169179
LE58,02545502,9792805
LE58,02545692,10341179
LE58,02545813,8529574
LE58,02546092,3784054
LE58,02546915,4295781
LE59,02547267,6631699
LE59,02547800,6887338
LE59,02548082,9429741
LE59,02548238,3018696
LE59,02548269,8362443
LE59,02548751,3311431
LE59,02549036,9837493
LE59,02549156,535964
LE59,02549475,10441736
LE59,02550235,3949747
LE59,02550540,3188992
LE59,02551321,9861665
LE59,02551511,8987810
LE59,02552165,1695093
LE59,02552455,2655711
LE59,02552570,8014801
LE59,02552863,9113553
LE59,02553015,3043094
LE59,02553136,10036522
LE59,02553480,8278925
LE59,02553571,9991420
LE59,02554071,5949836
LE59,02554382,9167826
LE59,02554628,8934375
LE59,02554715,3858165
LE59,02554925,415110
LE59,02554952,10028521
LE59,02555121,1482756
LE59,02556026,8845278
LE59,02556146,4123979
LE59,02556423,174454
LE59,02556483,9222052
LE59,02556775,8368727
LE59,02557345,3451882
LE59,02557944,9127767
LE59,02557945,8971472
LE59,02557946,4908048
LE59,02557947,3561477
LE59,02557948,10392622
LE59,02559113,9872197
LE59,02559192,7394506
LE59,02559412,8730780
LE59,02559451,9898784
LE59,02559899,2509479
LE59,02559928,9282083
LE59,02560013,9134103
LE59,02560112,4219698
LE59,02560384,6232274
LE59,02560526,8936688
LE59,02560546,2114391
LE59,02560923,5309969
LE59,02561300,7838609
LE59,02561332,8576156
LE59,02561381,5036871
LE59,02561391,5322306
LE59,02561484,9906732
LE59,02561924,3651812
LE59,02562154,6693347
LE59,02562165,3931221
LE59,02562232,5144767
LE59,02562350,3016906
LE59,02562576,4313507
LE59,02562577,3222592
LE59,02562578,851649
LE59,02562579,5117202
LE59,02563000,8406918
LE59,02563172,992841
LE59,02563241,6561545
LE59,02563295,9969921
LE59,02563368,8960672
LE59,02563635,241668
LE59,02564320,9401894
LE59,02564490,5377051
LE59,02564507,10226082
LE59,02565338,7146848
LE59,02565529,3758680
LE59,02565720,3489218
LE59,02566456,9957873
LE59,02566519,8390698
LE59,02566596,7455332
LE59,02566633,71164
LE59,02567098,2977700
LE59,02567472,7976558
LE59,02567480,1742506
LE59,02567561,5945370
LE59,02568000,9468245
LE59,02568027,4203753
LE59,02568307,3900326
LE59,02568427,9927700
LE59,02568744,2102370
LE59,02568885,3491900
LE59,02569466,3368149
LE59,02570530,1374263
LE59,02570702,200953
LE59,02571397,3185022
LE59,02571948,6854364
LE59,02571978,4252072
LE59,02572434,3222872
LE59,02572581,8473535
LE59,02572613,3019464
LE59,02572657,9979182
LE59,02572725,8544284
LE59,02572726,8011333
LE59,02572863,3355506
LE59,02573085,10101535
LE59,02573360,8930167
LE59,02573382,9307194
LE59,02573476,4031745
LE59,02573588,2775011
LE59,02573735,669476
LE59,02574110,2461260
LE59,02574515,3237324
LE59,02574650,3888070
LE59,02575477,205293
LE59,02575551,9936197
LE59,02575634,1642633
LE59,02576037,2536086
LE59,02576247,8853702
LE59,02576530,3806421
LE59,02576714,2645900
LE59,02577005,9255633
LE59,02577476,3321628
LE59,02577552,3768816
LE59,02577704,6946983
LE59,02577978,4837309
LE59,02578085,656787
LE59,02578226,4653513
LE59,02578632,4966833
LE59,02578698,3707609
LE59,02578910,997130
LE59,02579368,5164824
LE59,02579519,964347
LE59,02579573,4948113
LE59,02579891,9927645
LE59,02580028,3843790
LE59,02580283,3799925
LE59,02580721,9964959
LE59,02580790,330933
LE59,02581190,3295714
LE59,02581334,9206119
LE59,02581335,7976941
LE59,02581356,7988945
LE59,02581468,10392313
LE59,02581605,10451672
LE59,02581753,4090754
LE60,02581764,6631699
LE60,02582297,6887338
LE60,02582579,9429741
LE60,02582735,3018696
LE60,02582766,8362443
LE60,02583248,3311431
LE60,02583533,9837493
LE60,02583653,535964
LE60,02583972,10441736
LE60,02584732,3949747
LE60,02585037,3188992
LE60,02585818,9861665
LE60,02586008,8987810
LE60,02586662,1695093
LE60,02586952,2655711
LE60,02587067,8014801
LE60,02587360,9113553
LE60,02587512,3043094
LE60,02587633,10036522
LE60,02587977,8278925
LE60,02588068,9991420
LE60,02588568,5949836
LE60,02588879,9167826
LE60,02589125,8934375
LE60,02589212,3858165
LE60,02589422,415110
LE60,02589449,10028521
LE60,02589618,1482756
LE60,02590523,8845278
LE60,02590643,4123979
LE60,02590920,174454
LE60,02590980,9222052
LE60,02591272,8368727
LE60,02591842,3451882
LE60,02592441,9127767
LE60,02592442,8971472
LE60,02592443,4908048
LE60,02592444,3561477
LE60,02592445,10392622
LE60,02593610,9872197
LE60,02593689,7394506
LE60,02593909,8730780
LE60,02593948,9898784
LE60,02594396,2509479
LE60,02594425,9282083
LE60,02594510,9134103
LE60,02594609,4219698
LE60,02594881,6232274
LE60,02595023,8936688
LE60,02595043,2114391
LE60,02595420,5309969
LE60,02595797,7838609
LE60,02595829,8576156
LE60,02595878,5036871
LE60,02595888,5322306
LE60,02595981,9906732
LE60,02596421,3651812
LE60,02596651,6693347
LE60,02596662,3931221
LE60,02596729,5144767
LE60,02596847,3016906
LE60,02597073,4313507
LE60,02597074,3222592
LE60,02597075,851649
LE60,02597076,5117202
LE60,02597497,8406918
LE60,02597669,992841
LE60,02597738,6561545
LE60,02597792,9969921
LE60,02597865,8960672
LE60,02598132,241668
LE60,02598817,9401894
LE60,02598987,5377051
LE60,02599004,10226082
LE60,02599835,7146848
LE60,02600026,3758680
LE60,02600217,3489218
LE60,02600953,9957873
LE60,02601016,8390698
LE60,02601093,7455332
LE60,02601130,71164
LE60,02601595,2977700
LE60,02601969,7976558
LE60,02601977,1742506
LE60,02602058,5945370
LE60,02602497,9468245
LE60,02602524,4203753
LE60,02602804,3900326
LE60,02602924,9927700
LE60,02603241,2102370
LE60,02603382,3491900
LE60,02603963,3368149
LE60,02605027,1374263
LE60,02605199,200953
LE60,02605894,3185022
LE60,02606445,6854364
LE60,02606475,4252072
LE60,02606931,3222872
LE60,02607078,8473535
LE60,02607110,3019464
LE60,02607154,9979182
LE60,02607222,8544284
LE60,02607223,8011333
LE60,02607360,3355506
LE60,02607582,10101535
LE60,02607857,8930167
LE60,02607879,9307194
LE60,02607973,4031745
LE60,02608085,2775011
LE60,02608232,669476
LE60,02608607,2461260
LE60,02609012,3237324
LE60,02609147,3888070
LE60,02609974,205293
LE60,02610048,9936197
LE60,02610131,1642633
LE60,02610534,2536086
LE60,02610744,8853702
LE60,02611027,3806421
LE60,02611211,2645900
LE60,02611502,9255633
LE60,02611973,3321628
LE60,02612049,3768816
LE60,02612201,6946983
LE60,02612475,4837309
LE60,02612582,656787
LE60,02612723,4653513
LE60,02613129,4966833
LE60,02613195,3707609
LE60,02613407,997130
LE60,02613865,5164824
LE60,02614016,964347
LE60,02614070,4948113
LE60,02614388,9927645
LE60,02614525,3843790
LE60,02614780,3799925
LE60,02615218,9964959
LE60,02615287,330933
LE60,02615687,3295714
LE60,02615831,9206119
LE60,02615832,7976941
LE60,02615853,7988945
LE60,02615965,10392313
LE60,02616102,10451672
LE60,02616250,4090754
LE61,02616325,8989704
LE61,02616384,4194323
LE61,02616409,10380508
LE61,02616425,2348138
LE61,02616631,8818238
LE61,02616645,8899846
LE61,02616741,8709572
LE61,02616855,8863159
LE61,02616935,4416796
LE61,02616967,8437432
LE61,02617031,8339156
LE61,02617032,8753242
LE61,02617033,8429559
LE61,02617034,4262263
LE61,02617062,8803944
LE61,02617104,2354460
LE61,02617149,4814520
LE62,02617291,2314782
LE62,02617419,2314782
LE62,02617422,2314782
LE62,02617754,8426251
LE62,02617755,8895733
LE62,02617969,6636070
LE62,02618836,4129099
LE62,02618842,4186511
LE62,02618897,9238663
LE62,02618983,9381774
LE62,02619376,6681576
LE62,02619742,8900526
LE62,02619812,9158169
LE62,02620381,9106231
LE62,02620572,10422721
LE62,02621097,3331977
LE62,02621214,8493432
LE62,02621231,8408919
LE62,02621280,9093670
LE62,02621786,7953865
LE62,02621797,9057961
LE62,02621811,7814516
LE62,02621956,7940726
LE62,02622211,4061082
LE62,02622367,3699939
LE62,02622453,8383253
LE62,02622675,9298086
LE62,02622755,9185246
LE62,02623016,3301474
LE62,02623103,4116473
LE62,02623177,7998343
LE62,02623340,9129218
LE62,02623558,3956637
LE62,02623999,8565113
LE62,02624000,9389255
LE62,02624001,8362443
LE62,02624002,9139013
LE62,02624005,4210265
LE62,02624081,8975552
LE62,02624098,4074293
LE62,02624197,8975552
LE62,02624380,8077260
LE62,02624445,9178955
LE62,02624457,4343250
LE62,02624698,910251
LE62,02624883,9822490
LE62,02625153,7863240
LE62,02625162,6128416
LE62,02625163,811710
LE62,02625700,4062856
LE62,02625787,8851330
LE62,02625825,8370488
LE62,02625932,10041824
LE62,02626514,3754495
LE62,02626650,3762720
LE62,02626662,9343122
LE62,02626767,7850040
LE62,02627043,9309483
LE62,02627146,9347114
LE62,02627188,8834053
LE62,02627193,4126736
LE62,02627580,2314782
LE62,02627581,2314782
LE62,02627711,3304964
LE62,02627917,3932669
LE62,02628154,9196296
LE62,02628192,9282035
LE62,02628495,3515740
LE62,02628528,9368160
LE62,02628566,8772464
LE62,02628762,3938110
LE62,02628763,3938110
LE62,02628946,3304964
LE62,02629146,3066376
LE62,02629439,9511641
LE62,02629511,4080561
LE62,02629617,6676299
LE62,02630020,9065495
LE62,02630068,1038933
LE62,02630070,8645088
LE62,02630074,5473728
LE62,02630139,9387187
LE62,02630209,8858896
LE62,02630870,10385088
LE62,02630974,4304410
LE62,02631121,3923642
LE63,02631126,2445495
LE63,02631131,2340786
LE63,02631132,2590879
LE63,02631136,8639222
LE63,02631138,659842
LE63,02631139,8802636
LE63,02631140,2068201
LE63,02631141,8661178
LE63,02631142,2169357
LE63,02631143,2256211
LE63,02631147,8332844
LE63,02631151,269148
LE63,02631152,3891797
LE63,02631153,7173668
LE63,02631154,5604719
LE64,02631155,2445495
LE64,02631160,2340786
LE64,02631161,2590879
LE64,02631165,8639222
LE64,02631167,659842
LE64,02631168,8802636
LE64,02631169,2068201
LE64,02631170,8661178
LE64,02631171,2169357
LE64,02631172,2256211
LE64,02631176,8332844
LE64,02631180,269148
LE64,02631181,3891797
LE64,02631182,7173668
LE64,02631183,5604719
LE65,02631749,8662537
LE65,02631752,9350565
LE65,02631757,7972659
LE65,02631764,8263235
LE65,02631804,3994769
LE65,02631820,8514057
LE65,02631899,8772464
LE65,02632028,8847326
LE65,02632092,7935243
LE65,02632349,7968022
LE65,02632429,7849487
LE65,02632455,9042734
LE65,02632465,127772
LE65,02632600,9969081
LE65,02632684,8550654
LE65,02632704,9159464
LE65,02632708,3762720
LE65,02632711,9872197
LE65,02632717,9336481
LE65,02632718,9090771
LE65,02632769,7841444
LE65,02632894,9246323
LE65,02632943,9042734
LE65,02633003,9969081
LE65,02633022,8745315
LE65,02633028,8734007
LE65,02633053,8955548
LE65,02633138,9154356
LE65,02633306,4819555
LE65,02633325,8823966
LE65,02633399,9336269
LE65,02633723,4252532
LE65,02633889,6194664
LE65,02633979,6787393
LE65,02633995,3695044
LE65,02634043,5008735
LE65,02634064,3638875
LE65,02634201,4449633
LE65,02634208,8333153
LE65,02634216,8527724
LE65,02634289,4293254
LE65,02634397,4733416
LE65,02634397,4733416
LE65,02634397,4733416
LE65,02634397,4733416
LE65,02634397,4733416
LE65,02634397,4733416
LE65,02634397,4733416
LE65,02634422,4612433
LE66,02740765,10019532
LE66,02740868,3414452
LE66,02740915,4297970
LE66,02740935,4856769
LE66,02740968,8939190
LE66,02741107,3465174
LE66,02741132,7889230
LE66,02741310,4782505
LE66,02741546,1685676
LE66,02741562,4459706
LE66,02741757,3998414
LE66,02741804,10045722
LE66,02741886,5028709
LE66,02741986,9485915
LE66,02742086,4783632
LE66,02742113,4910714
LE66,02742453,4029968
LE66,02742632,3348128
LE66,02742959,4410775
LE66,02742960,4410775
LE66,02742973,9144340
LE66,02743020,4617696
LE66,02743398,3903055
LE66,02743527,4816685
LE66,02743666,6163658
LE66,02743859,3645605
LE66,02743870,6071211
LE66,02744031,3565995
LE66,02744329,2745902
LE66,02744357,4807518
LE66,02744426,9187155
LE66,02744771,3569065
LE66,02745038,10033211
LE66,02745261,7527821
LE66,02745282,4931193
LE66,02745332,3845692
LE66,02745351,5978478
LE66,02745592,6966054
LE66,02745595,3523370
LE66,02745661,2684230
LE66,02746498,8272809
LE66,02746650,10033906
LE66,02746824,4796059
LE66,02747180,235542
LE66,02747797,3684710
LE66,02747812,10066466
LE66,02747847,3195046
LE66,02747890,5361811
LE66,02747960,5066033
LE66,02747961,743938
LE66,02747962,3928379
LE66,02747963,1777338
LE66,02747964,9090902
LE66,02748272,3604971
LE66,02748273,809246
LE66,02748416,6079868
LE66,02748958,3458086
LE66,02748978,4068223
LE67,02749319,8007087
LE67,02749351,2324004
LE67,02749405,3914201
LE67,02749578,2832733
LE67,02749579,4156822
LE67,02749580,4421616
LE67,02749581,9088551
LE67,02749612,4686059
LE67,02749613,6946475
LE67,02749614,4702339
LE67,02749615,9693979
LE67,02749616,5295997
LE67,02749691,8290497
LE67,02749705,9624098
LE67,02749718,2671182
LE67,02749777,3834386
LE67,02749842,7002768
LE68,02750020,8007087
LE68,02750052,2324004
LE68,02750106,3914201
LE68,02750279,2832733
LE68,02750280,4156822
LE68,02750281,4421616
LE68,02750282,9088551
LE68,02750313,4686059
LE68,02750314,6946475
LE68,02750315,4702339
LE68,02750316,9693979
LE68,02750317,5295997
LE68,02750392,8290497
LE68,02750406,9624098
LE68,02750419,2671182
LE68,02750478,3834386
LE68,02750543,7002768
LE69,02750802,8340285
LE69,02750854,2323103
LE69,02750860,4618976
LE69,02750861,8332971
LE69,02750867,4262139
LE69,02750868,4158883
LE69,02750869,8314097
LE69,02750877,8486579
LE70,02750949,4192942
LE70,02750950,9093707
LE70,02750952,5963734
LE70,02750958,6455437
LE70,02751007,2341621
LE71,02712748,4088091
LE71,02712794,5522004
LE71,02712795,10017583
LE71,02712796,8403955
LE71,02712800,8277405
LE71,02712803,5003434
LE71,02712806,3392605
LE71,02712823,3940541
LE71,02712867,9974807
LE71,02712868,3723688
LE71,02712890,3429234
LE71,02712937,9043208
LE71,02712946,4901340
LE71,02712947,3316390
LE71,02712951,3269012
LE71,02712965,4448855
LE71,02712966,3448637
LE71,02712979,9195467
LE72,02236866,4360799
LE72,02236974,4513795
LE72,02237014,748274
LE72,02237112,9866445
LE72,02237216,4721318
LE72,02237230,4316480
LE72,02237297,7185611
LE72,02237589,4373269
LE72,02237639,8909755
LE72,02237659,3417012
LE72,02237748,6001013
LE72,02237886,3424747
LE72,02237917,9417939
LE72,02238026,4762099
LE72,02238127,24519
LE72,02238152,4175734
LE72,02238178,3480797
LE72,02238299,9138330
LE72,02238304,2684231
LE72,02238367,8933615
LE72,02238380,9589432
LE72,02238507,9341103
LE72,02238800,3817034
LE72,02239143,4451960
LE72,02239189,4456186
LE72,02239212,6212201
LE72,02239333,9159717
LE72,02239406,4005599
LE72,02239409,3472846
LE72,02239464,4340878
LE72,02239609,5370018
LE72,02239653,5385471
LE72,02239734,9506259
LE72,02239773,2665542
LE72,02239938,10063861
LE72,02240099,4121013
LE72,02240378,3270432
LE72,02240532,7464093
LE72,02240710,7840892
LE72,02240723,3773801
LE72,02241083,7126242
LE72,02241091,3947464
LE72,02241100,606365
LE72,02241108,4612815
LE72,02241109,226307
LE72,02241110,4974693
LE72,02241111,3275103
LE72,02241112,9177345
LE72,02241113,3465410
LE72,02241180,3344243
LE72,02241337,3947079
LE72,02241400,3569211
LE72,02241402,7198405
LE72,02241403,8833733
LE72,02241404,6109531
LE72,02241405,9137890
LE73,02241432,3368719
LE73,02241433,744855
LE73,02241434,9032732
LE73,02241438,321767
LE73,02241441,3434758
LE74,02241448,9176121
LE74,02241457,10420323
LE74,02241487,10062718
LE74,02241488,6545230
LE74,02241490,5306970
LE75,02241652,6046477
LE75,02241671,3321290
LE75,02241686,4048561
LE75,02242022,6405151
LE75,02242264,3294611
LE75,02242354,7576206
LE75,02242381,684912
LE75,02242382,10018395
LE75,02242383,4513795
LE75,02242384,3711669
LE75,02242385,6224634
LE75,02242433,9195460
LE75,02242435,7605497
LE75,02242437,3821916
LE75,02242441,4319172
LE75,02242503,9985158
LE75,02242692,10083171
LE75,02242694,10078029
LE76,02242734,8080502
LE76,02242735,701790
LE76,02242743,8161292
LE76,02242744,8368294
LE76,02242753,8779705
LE77,02242766,9118165
LE77,02242796,9172147
LE77,02242837,6437006
LE77,02242853,4195368
LE77,02242876,8416268
LE77,02242877,8489974
LE77,02242878,4163239
LE77,02242879,3929854
LE77,02242949,3691325
LE77,02242975,3237806
LE78,02246580,3424747
LE78,02246683,3938110
LE78,02246687,3305056
LE78,02246711,5181891
LE78,02246774,6254515
LE78,02246873,2497740
LE78,02246887,2597790
LE78,02246888,394186
LE78,02246889,3497709
LE78,02246893,3998414
LE78,02246894,2170663
LE78,02246896,3582253
LE78,02246903,10045722
LE78,02246905,1098417
LE78,02246955,3628252
LE78,02246971,3487898
LE78,02246978,8936042
LE78,02247014,9273108
LE78,02247029,4447725
LE78,02247124,4432904
LE78,02247178,4904101
LE78,02247190,3686970
LE78,02247210,5774502
LE78,02247315,6331446
LE78,02247337,3450630
LE78,02247383,9362801
LE78,02247570,6419250
LE78,02247601,3682077
LE78,02247610,808028
LE78,02247616,3716457
LE78,02247677,1722525
LE78,02247755,7827964
LE78,02247765,3934597
LE78,02247775,6004180
LE78,02247809,8897398
LE78,02247973,9427776
LE78,02248137,7081270
LE79,02248197,5171339
LE79,02248198,10293050
LE79,02248199,3733751
LE79,02248200,6260996
LE79,02248201,4835260
LE79,02248203,8889140
LE79,02248256,6080638
LE80,02248300,3821051
LE80,02248439,3361727
LE80,02248440,7742021
LE80,02248443,4341468
LE80,02248444,4188725
LE80,02248445,3821051
LE80,02248472,4906926
LE80,02248475,9028662
LE80,02248476,3333260
LE80,02248543,4100185
